recording_id,subject_id,window_id,label,bpm,ibi,sdnn,rmssd,sdsd,pnn20,pnn50,hr_mad,sd1,sd2,breathing_rate,sd1_sd2_ratio,baevsky_proxy,pnn20_normalized
ECGPCG0013,S13,8,0,58.47553260609377,1026.0701754385964,94.689123784768,123.15727459518698,68.91398809459542,0.9107142857142856,0.7321428571428571,68.0,87.08111102850711,100.52002541883924,0.3,0.8663060983686,0.5521395278628384,0.8875750484853518
ECGPCG0013,S13,9,0,69.93006993006993,858.0,92.99526548693258,39.94457698823747,25.32260958536892,0.5384615384615384,0.2,72.0,27.966133364922207,125.49619197881437,0.1333333333333333,0.22284447778019678,1.8024974508731055,0.6275775506544737
ECGPCG0013,S13,10,0,57.795513967249214,1038.142857142857,87.52947025582473,100.75569011678245,59.70069700715809,0.8363636363636363,0.6363636363636364,69.0,71.22229198806409,101.5132251287144,0.1,0.7016060409641924,0.6848248395222111,0.8056344371192314
ECGPCG0013,S13,11,0,58.90661063074856,1018.561403508772,97.01419999947912,101.33501721658568,62.33712450728486,0.7857142857142857,0.5892857142857143,72.0,71.65189641735996,116.92289616648736,0.2666666666666666,0.6128132193658145,0.7105145019672542,0.7713960915931358
ECGPCG0013,S13,12,0,58.06254456554955,1033.3684210526317,94.58397022658076,104.62893617787714,64.4874513184621,0.8928571428571429,0.625,82.0,73.94326544792325,111.29705780716134,0.0,0.664377539755282,0.7837220009278483,0.8640259607968683
ECGPCG0013,S13,13,0,57.877813504823145,1036.6666666666667,93.7921055543988,106.83130894746432,66.59364091415998,0.8392857142857143,0.5892857142857143,74.0,75.53806565066978,110.34306139934486,0.1666666666666666,0.6845746773083302,0.6926808258402004,0.8096003674781809
ECGPCG0013,S13,14,0,59.34718100890208,1011.0,104.15588449944664,99.54669185688252,58.62041742847857,0.8421052631578947,0.5964912280701754,93.0,70.35066719135651,128.7978510169824,0.1333333333333333,0.5462099455532107,0.9342349537789805,0.8329428913530117
ECGPCG0013,S13,15,0,58.54840337831018,1024.7931034482758,98.64176890712793,91.612073057128,58.17306832832456,0.7894736842105263,0.543859649122807,76.0,64.7435455094474,122.78864022898397,0.2333333333333333,0.5272763456677227,0.8295849731838565,0.7703737286619761
ECGPCG0013,S13,16,0,65.14310123878684,921.0491803278688,141.8013417853125,67.91070907286759,46.175339981502624,0.711864406779661,0.3389830508474576,122.0,48.00068227035939,191.6267768423496,0.2,0.2504904745637365,1.7964765773925069,0.7728842519856066
ECGPCG0013,S13,17,0,60.25737046367536,995.728813559322,120.93279132326526,120.1803242832519,82.21849605737015,0.8620689655172413,0.5689655172413793,78.0,84.89072503044726,146.1188576835622,0.1333333333333333,0.5809703578047964,0.649024703637326,0.8657668170068299
ECGPCG0013,S13,18,0,56.81818181818182,1056.0,124.33135450997754,129.0423468196672,76.8858335778359,0.9454545454545454,0.7454545454545455,97.0,91.16075710723136,148.822054706089,0.1333333333333333,0.6125487064888746,0.7516912210521355,0.8953168044077134
ECGPCG0013,S13,19,0,56.05762043894816,1070.3272727272729,135.39370934029992,109.085763066056,65.46392424250995,0.8518518518518519,0.6851851851851852,110.0,76.99429013443722,173.75164780973466,0.1333333333333333,0.4431284025504564,1.00838089132685,0.7958797963554367
ECGPCG0013,S13,20,0,58.43101893597835,1026.851851851852,111.03192857569084,109.61786109798948,56.64300527231774,0.9622641509433962,0.7547169811320755,96.0,77.50381196197078,135.3487643196198,0.1666666666666666,0.5726229740742158,0.8757696798919851,0.9371012470864454
ECGPCG0013,S13,21,0,55.34298988794753,1084.148148148148,97.1580246599832,114.97628959838336,56.00317846851199,0.9622641509433962,0.8490566037735849,77.0,81.25036571925249,110.332066179061,0.2,0.736416606096989,0.6697032892543384,0.8875762529199133
ECGPCG0013,S13,22,0,54.7501807788988,1095.8867924528302,105.47460758129712,115.31261856362468,61.93300207128773,0.903846153846154,0.7692307692307693,84.0,81.48639030374169,124.61479997488688,0.1666666666666666,0.6539061999069398,0.7284545292430228,0.8247623386564884
ECGPCG0013,S13,23,0,57.785888077858885,1038.3157894736842,89.66823018816913,98.895688191433,53.3834678796455,0.8928571428571429,0.7142857142857143,70.0,69.92287569828895,106.84381780459374,0.1666666666666666,0.6544400708908646,0.7078164940485987,0.859909048777662
ECGPCG0013,S13,24,0,56.9279602539332,1053.9636363636364,88.3353040998514,94.54060464121184,52.65708096337082,0.8888888888888888,0.7407407407407407,70.0,66.84289464975129,105.19985552364028,0.1333333333333333,0.6353896050240344,0.7404225890582388,0.8433771889471585
ECGPCG0013,S13,25,0,53.91223088811415,1112.92,129.64580054903436,139.67432357690754,92.43961054235476,0.875,0.6458333333333334,114.0,98.76444602492896,151.0523473235171,0.1333333333333333,0.6538425107251047,0.8161843656328495,0.7862200337849979
ECGPCG0013,S13,26,0,57.07878911425951,1051.178571428571,106.2549338590343,108.54843912449242,63.70205440593883,0.8909090909090909,0.6545454545454545,79.0,76.75264552470696,128.41542607059543,0.2,0.5976902298522357,0.7277856771538698,0.8475335353329444
ECGPCG0013,S13,27,0,55.94168503136125,1072.5454545454545,87.23756867559842,104.06977716185672,58.92954571371386,0.9074074074074074,0.6851851851851852,68.0,73.58827738098803,100.20500248992305,0.2,0.734377282096154,0.6534077539229647,0.8460316563384881
ECGPCG0013,S13,28,0,56.47058823529412,1062.5,85.49791141977012,99.28764456686623,55.066073009560206,0.8909090909090909,0.6727272727272727,59.0,70.12487562782682,96.49685474255942,0.1333333333333333,0.726706334780657,0.5942330454423544,0.8385026737967914
ECGPCG0013,S13,29,0,54.99541704857928,1091.0,95.8623627530252,115.15895495210252,62.80025350675456,0.9056603773584906,0.7358490566037735,85.0,81.42196564720136,108.93191278662788,0.1333333333333333,0.7474574122891603,0.7381101999166579,0.8301195026200647
ECGPCG0015,S15,2,0,66.19217081850533,906.451612903226,63.08562471582286,63.82110413752909,40.12063752678359,0.75,0.3333333333333333,36.0,45.12818163606615,78.5796517341905,0.1,0.5742985701784499,0.56407672544095,0.8274021352313166
ECGPCG0015,S15,4,0,63.89337363883068,939.0645161290324,74.91992950923736,66.89793220521344,38.56019824753095,0.8,0.4833333333333333,46.0,47.08701165572802,91.5484207036546,0.1333333333333333,0.5143399666953328,0.6876146660449469,0.8519116485177424
ECGPCG0015,S15,6,0,61.90109813247535,969.2881355932204,79.93960662083269,65.1191216156975,39.05567389337055,0.8035714285714286,0.4464285714285714,50.0,45.91217631166562,96.3293901312638,0.1666666666666666,0.4766164952264633,0.7678236129666018,0.8290325642742233
ECGPCG0015,S15,20,0,64.69844574998142,927.3793103448276,71.89859419905396,72.66724366512598,48.959584759638645,0.7924528301886793,0.320754716981132,38.0,51.28857204026558,73.48204712414456,0.1333333333333333,0.6979741861793246,0.5229316203623271,0.8545077740563582
ECGPCG0015,S15,29,0,64.21652214925807,934.3389830508474,69.31251022392773,45.55037171787255,27.18944860975447,0.6909090909090909,0.2,34.0,31.783211951964056,87.32621845558221,0.3333333333333333,0.3639595589282311,0.7464263840515065,0.7394629823247899
ECGPCG0016,S16,0,0,77.51937984496124,774.0,31.093581505043943,19.928039556448603,13.78147243021488,0.2394366197183098,0.0422535211267605,20.0,14.090111560978968,40.70155456903878,0.1333333333333333,0.3461811645812949,1.0036109643267517,0.3093496378789532
ECGPCG0016,S16,2,0,81.90832016094267,732.5263157894736,29.085539460784265,16.170961628796228,9.854489808597656,0.1607142857142857,0.0,26.0,11.414248837773435,39.54543208740539,0.1333333333333333,0.28863634142484684,1.6078201772416962,0.21939728614538212
ECGPCG0016,S16,3,0,79.75460122699387,752.3076923076923,25.02322392698825,16.5050169468433,10.119341848165842,0.1948051948051948,0.0,16.0,11.659473804502278,33.22318564032884,0.1,0.3509438839106722,0.9694021570609751,0.25894351047725284
ECGPCG0016,S16,4,0,77.97537619699042,769.4736842105264,22.30262769756215,17.487519359055284,9.523771428495238,0.1733333333333333,0.0,13.0,12.36548601731628,29.240495511837324,0.1,0.42288907218793215,0.7433872689256609,0.22526219790241675
ECGPCG0016,S16,5,0,78.42737828478306,765.038961038961,18.696788777992644,14.40577369631613,7.068080095237106,0.0921052631578947,0.0,14.0,10.178922195582,24.350986999853543,0.1,0.4180086086713126,0.9718324973928757,0.12039290526172831
ECGPCG0016,S16,6,0,79.37046333355947,755.9487179487179,13.79325126312236,15.313180809143033,8.592418220071222,0.1818181818181818,0.0,8.0,10.82780476581245,16.364192940441807,0.4,0.6616766745063882,0.5224257179016476,0.24051655555624077
ECGPCG0016,S16,7,0,77.09474538445932,778.2631578947369,45.939711184463405,26.26835865954831,18.373584903938102,0.2533333333333333,0.0533333333333333,22.0,18.57392198157884,62.64962605191226,0.1,0.296472990376483,0.8375094709045984,0.3255111471788282
ECGPCG0016,S16,8,0,75.55211158465711,794.1538461538462,21.703761297016463,19.9736668746891,10.900710287157573,0.3947368421052631,0.0,12.0,14.110957216766238,26.87820070484989,0.0,0.5249963482198443,0.6007910052017316,0.49705336568853353
ECGPCG0016,S16,11,0,81.72438451322914,734.175,19.176010403626712,11.212560768501625,6.495829581725103,0.0379746835443038,0.0,12.0,7.897679254448921,25.35318854116092,0.1,0.3115063512278557,1.070228217935927,0.05172429399571465
ECGPCG0016,S16,12,0,78.46819355487743,764.6410256410256,21.688928026715853,17.901606980032057,10.10159223224642,0.2857142857142857,0.0,12.0,12.647137063309144,27.543369564178157,0.1333333333333333,0.4591717449036273,0.6703308447702088,0.3736580645470354
ECGPCG0016,S16,13,0,80.44260403231281,745.873417721519,41.15957433216792,18.359654764644212,11.077783679768835,0.2435897435897435,0.0128205128205128,20.0,12.98121081869972,56.961816916740624,0.1333333333333333,0.22789320146992442,1.0893450430870633,0.3265832214987058
ECGPCG0016,S16,14,0,76.33069851070327,786.0533333333333,31.550126606542943,19.45333987860266,12.831235855776306,0.2567567567567567,0.027027027027027,22.0,13.755575269181628,42.618532339326485,0.1666666666666666,0.3227604169862179,1.130911144635238,0.32664037650976613
ECGPCG0016,S16,15,0,76.68973039299226,782.3733333333333,36.37096766500568,20.56762084021939,12.923893648085588,0.2702702702702703,0.027027027027027,18.0,14.538480714143745,49.26213777006775,0.1333333333333333,0.2951248437898181,0.8751619482229841,0.34544923600446964
ECGPCG0016,S16,16,0,77.72282224689614,771.974025974026,20.912914065252217,17.379661434531666,8.549149088564555,0.2763157894736842,0.0,12.0,12.289149663259186,27.10936989839654,0.1333333333333333,0.45331742158957605,0.690462202312813,0.35793404982123217
ECGPCG0016,S16,17,0,76.24017348875034,786.9866666666667,40.40379300126275,20.384148584464192,11.329096588457158,0.2837837837837837,0.027027027027027,32.0,14.408181366323769,55.573341402627854,0.1333333333333333,0.2592642623724342,1.5698471926633055,0.3605954151494947
ECGPCG0016,S16,18,0,78.294910830796,766.3333333333334,36.65259470232221,23.52787656397738,14.236717198752787,0.3414634146341463,0.024390243902439,19.0,16.608663693886065,48.394743103190415,0.1666666666666666,0.34319148380376757,0.8075526552845618,0.4455807933459934
ECGPCG0016,S16,19,0,76.74958763927694,781.7631578947369,20.39599317013324,16.610037126187688,9.723282481869084,0.16,0.0,16.0,11.745054751303252,26.374223105988253,0.1,0.44532325005761186,0.9632729243874587,0.20466556703807184
ECGPCG0016,S16,21,0,78.88349514563106,760.6153846153846,19.210861490600717,16.664761795905928,9.761604318621732,0.1818181818181818,0.0129870129870129,10.0,11.78370882010805,24.625636917465197,0.1,0.4785138698991664,0.6000685471776845,0.23904089438070014
ECGPCG0016,S16,22,0,78.72691181912997,762.1282051282051,19.61250188302779,17.50102037841549,8.637916079588281,0.2727272727272727,0.0,15.0,12.374217888094888,24.954916340333504,0.3666666666666666,0.4958629281435417,0.8570928333645674,0.35784959917786346
ECGPCG0016,S16,23,0,79.7736337912931,752.1282051282051,24.39070807435034,17.281474203590115,9.986464105971391,0.2337662337662337,0.0,16.0,12.209781545566392,31.98329805320154,0.3666666666666666,0.38175492487536594,0.9258468858420201,0.31080636542062234
ECGPCG0016,S16,24,0,78.6945561081965,762.4415584415584,26.74288035196119,20.732633823592167,12.271936094702635,0.3289473684210526,0.0263157894736842,16.0,14.654977031730688,33.396815704030445,0.1,0.43881360311731976,0.7717301797933185,0.43143945234756853
ECGPCG0016,S16,25,0,77.68361581920904,772.3636363636364,41.40735523184668,19.489538354285305,10.45591589892146,0.3421052631578947,0.0,28.0,13.776648817168091,57.184576863214886,0.1666666666666666,0.24091546309980993,1.436668126989027,0.44293289721478835
ECGPCG0016,S16,27,0,78.27098684906392,766.5675675675676,41.448789986929285,23.37377447767761,16.216418292034227,0.2222222222222222,0.0416666666666666,21.0,16.498550254304988,50.10020822509155,0.1,0.3293110116464958,0.8984427877325761,0.2898925438854219
ECGPCG0016,S16,28,0,75.88187038556194,790.7027027027027,29.867151679598688,19.925890090292352,12.44493218237174,0.2465753424657534,0.0273972602739726,21.0,14.087121358811904,40.050324882266295,0.1,0.3517355077698628,1.0539051882217172,0.3118433029543641
ECGPCG0021,S21,19,0,85.12994428487387,704.8048780487804,29.621778007104854,17.77216925420192,10.586518549551595,0.2875,0.0,22.0,12.557754078655943,40.04606332088086,0.1333333333333333,0.3135827354122987,1.237890459371358,0.40791431636502057
ECGPCG0021,S21,28,0,79.93662681837823,750.5945945945946,42.01509346520248,25.810795863331908,14.291604192905195,0.4366197183098591,0.056338028169014,28.0,18.24523807893534,57.44691105502484,0.1333333333333333,0.31760172555595473,1.084817340133275,0.5816984580680105
ECGPCG0021,S21,29,0,79.87983887485493,751.1282051282051,29.073893027126484,19.78061493666785,11.413212820446462,0.3116883116883117,0.0129870129870129,15.0,13.980059528810216,38.69859661097934,0.1333333333333333,0.3612549485798117,0.7583181458062741,0.41496020194729827
ECGPCG0022,S22,0,0,67.65761148129164,886.8181818181819,52.0465727020286,32.960582519124266,18.883034557052536,0.5692307692307692,0.1076923076923077,44.0,23.305188999867102,70.23957649722037,0.1333333333333333,0.3317956935687016,1.3349278229394965,0.6418799037968694
ECGPCG0022,S22,1,0,68.28837398926412,878.6268656716418,48.376889703040696,32.633873459485265,19.95973909080484,0.5303030303030303,0.0606060606060606,36.0,23.075474042707857,64.94032013366858,0.1333333333333333,0.3553335430932728,1.103148204014015,0.6035588610162231
ECGPCG0022,S22,2,0,73.50689127105666,816.25,64.4893940461875,30.502828314949216,17.252595548613975,0.5070422535211268,0.0985915492957746,39.0,21.455138121095345,86.65076278677216,0.1333333333333333,0.2476047230408296,1.2785699187873822,0.6211849966568168
ECGPCG0022,S22,3,0,69.45376459535633,863.8840579710145,72.5125748678645,37.9705768442139,22.81367282618187,0.5147058823529411,0.2058823529411764,36.0,26.67700563702353,96.50609999186652,0.1666666666666666,0.27642818059451013,0.948102505779638,0.595804353146439
ECGPCG0022,S22,4,0,69.16742909423604,867.4603174603175,85.9266622326208,65.57238523126968,52.57984036688639,0.5901639344262295,0.2295081967213114,63.0,46.12720921821179,105.84672483751338,0.1666666666666666,0.4357925036322309,0.9607702818348408,0.6803353681400267
ECGPCG0022,S22,5,0,70.48872180451127,851.2,51.71946303997033,32.19235664077665,20.685825621485645,0.463768115942029,0.1014492753623188,35.0,22.763203005027638,70.05958396684971,0.1666666666666666,0.3249120493749801,1.0872145616221358,0.5448403617740002
ECGPCG0022,S22,6,0,72.12271018860258,831.9154929577464,45.452884281921264,33.70714210032391,19.947052362672128,0.5428571428571428,0.1571428571428571,30.0,23.74704278044588,57.66252629546775,0.1,0.4118279982872063,0.8900190654161882,0.652538806468309
ECGPCG0022,S22,7,0,68.1055805916037,880.9850746268656,41.00290944803047,35.8659118992343,19.137725184893977,0.6212121212121212,0.1212121212121212,28.0,25.360585964789976,51.69466494560521,0.1666666666666666,0.49058420228615857,0.7806855517289168,0.7051335364282202
ECGPCG0022,S22,8,0,69.89247311827957,858.4615384615385,53.24864084161483,38.118660234385416,27.132541677808643,0.4516129032258064,0.0967741935483871,41.0,26.864867835694717,71.16982956983216,0.1333333333333333,0.37747551171714955,1.0755886663463259,0.526072378309631
ECGPCG0022,S22,9,0,70.74504442925496,848.1159420289855,38.97808237037838,31.388457976104004,19.398636380570817,0.5441176470588235,0.0588235294117647,28.0,22.193344727034955,48.98945494187223,0.1666666666666666,0.4530228955061485,0.89204761601442,0.6415604519319689
ECGPCG0022,S22,10,0,68.51385390428212,875.7352941176471,49.620802577577344,36.52682514569095,21.38555463347889,0.582089552238806,0.1492537313432835,33.0,25.783615569021613,64.0743469925849,0.1333333333333333,0.40240153476718943,0.9034455900541744,0.6646866423549758
ECGPCG0022,S22,11,0,74.1618692854724,809.0410958904109,40.35474148650763,37.22379764493557,24.81025213719343,0.5416666666666666,0.1388888888888889,26.0,26.316618875006444,50.84198089772799,0.1333333333333333,0.5176159231077968,0.6984778809923364,0.669516875493848
